title,platform,psd_URL,icon_URL,price,status
Xump Jump,PS5,https://psdeals.net/ua-store/game/2437050/xump-jump,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7666-PPSA08985_00-1148636784052619/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
Xump Jump,PS4,https://psdeals.net/ua-store/game/2437048/xump-jump,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7666-CUSA35223_00-8229496764030311/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
White Day: A Labyrinth Named School,PS5,https://psdeals.net/ua-store/game/2436789/white-day-a-labyrinth-named-school,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4293-PPSA07972_00-WHITEDAY1EU00000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,0
The Jumping Nuggets: TURBO,PS5,https://psdeals.net/ua-store/game/2436787/the-jumping-nuggets-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08970_00-4656081595240877/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
Pinball (Machine #2) - Our Church and Halloween RPG,PS4,https://psdeals.net/ua-store/game/2436785/pinball-machine-2-our-church-and-halloween-rpg,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6187-CUSA35435_00-OCAHALLOWEENPIN2/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,34.00₴,-1
Nik and Kit - Nik's Adventure,PS4,https://psdeals.net/ua-store/game/2436783/nik-and-kit-niks-adventure,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6187-CUSA35666_00-NIKANDKIT0NIK000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,34.00₴,0
Universal Flight Simulator,PS4,https://psdeals.net/ua-store/game/2436781/universal-flight-simulator,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7550-CUSA35425_00-4131029492849272/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,-1
Organic Engine,PS4,https://psdeals.net/ua-store/game/2436779/organic-engine,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5864-CUSA35477_00-8642274757456134/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,34.00₴,0
The Giraffe G,PS4,https://psdeals.net/ua-store/game/2436777/the-giraffe-g,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-CUSA35151_00-7796811170892612/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,0
The Giraffe G,PS5,https://psdeals.net/ua-store/game/2436775/the-giraffe-g,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-PPSA08920_00-0419232580713506/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,0
The Jumping Pizza: TURBO,PS5,https://psdeals.net/ua-store/game/2436554/the-jumping-pizza-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08974_00-2233711635825730/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
The Jumping Nuggets: TURBO,PS4,https://psdeals.net/ua-store/game/2436553/the-jumping-nuggets-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35207_00-9470390907133668/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
Gunducky Industries++,PS5,https://psdeals.net/ua-store/game/2436550/gunducky-industries,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2919-PPSA09488_00-9229986106274590/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,15.00₴,0
After Wave: Downfall,PS4,https://psdeals.net/ua-store/game/2436125/after-wave-downfall,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8151-CUSA34759_00-5006178488419655/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
The Jumping Pizza: TURBO,PS4,https://psdeals.net/ua-store/game/2436122/the-jumping-pizza-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35211_00-4474594726290723/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
The Jumping Nuggets,PS5,https://psdeals.net/ua-store/game/2436120/the-jumping-nuggets,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08968_00-6959696422016239/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
Pickle Run,PS5,https://psdeals.net/ua-store/game/2436118/pickle-run,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-PPSA09014_00-0852985873193996/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Pickle Run,PS4,https://psdeals.net/ua-store/game/2436116/pickle-run,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-CUSA35275_00-0579607504314538/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Coffee Run - Avatar Full Game Bundle,PS4,https://psdeals.net/ua-store/game/2436114/coffee-run-avatar-full-game-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-CUSA35156_00-0632703733901876/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Sofiya and the Ancient Clan PS4 and PS5,PS5 / PS4,https://psdeals.net/ua-store/game/2436112/sofiya-and-the-ancient-clan-ps4-and-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2005-PPSA09001_00-SOFIYAATAC000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Roll The Cat PS4 and PS5,PS5 / PS4,https://psdeals.net/ua-store/game/2436110/roll-the-cat-ps4-and-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0896-PPSA08496_00-RATAGAROLLTHECAT/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
My Girlfriend is a Mermaid Refine,PS4,https://psdeals.net/ua-store/game/2436108/my-girlfriend-is-a-mermaid-refine,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0734-CUSA32717_00-2458400428018514/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,109.00₴",0
Highway Driving,PS4,https://psdeals.net/ua-store/game/2436106/highway-driving,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8934-CUSA34065_00-4223951754590280/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Crazy Chicken Jump 'n' Run Ловушки и Сокровища,PS4,https://psdeals.net/ua-store/game/2436104/crazy-chicken-jump-n-run-%D0%BB%D0%BE%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D0%B8-%D1%81%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%B8%D1%89%D0%B0,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3024-CUSA33012_00-MOORHUHNJUMPNRUN/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Crazy Chicken Jump 'n' Run Ловушки и Сокровища,PS5,https://psdeals.net/ua-store/game/2436102/crazy-chicken-jump-n-run-%D0%BB%D0%BE%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D0%B8-%D1%81%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%B8%D1%89%D0%B0,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3024-PPSA07104_00-MOORHUHNJUMPNRUN/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Abyss,PS5,https://psdeals.net/ua-store/game/2436099/abyss,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6922-PPSA08506_00-4037526286083481/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,129.00₴,0
Gigapocalypse,PS5 / PS4,https://psdeals.net/ua-store/game/2435780/gigapocalypse,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0822-PPSA08098_00-GIGAPOCALYPSE5EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
GigaBash,PS5 / PS4,https://psdeals.net/ua-store/game/2435778/gigabash,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5578-PPSA06097_00-3190285362362650/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,109.00₴",0
Tactics Ogre: Reborn Digital Premium Edition PS4&PS5,PS5 / PS4,https://psdeals.net/ua-store/game/2435218/tactics-ogre-reborn-digital-premium-edition-ps4ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0082-PPSA03840_00-TORDPEPS5EU00000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
The Jumping Nuggets,PS4,https://psdeals.net/ua-store/game/2435215/the-jumping-nuggets,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35205_00-1727167759980536/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
Gale of Windoria,PS5 / PS4,https://psdeals.net/ua-store/game/2435207/gale-of-windoria,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2363-PPSA08537_00-EU0WINDORIA00PS5/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Sword and Fairy: Together Forever PS4™ and PS5™,PS5 / PS4,https://psdeals.net/ua-store/game/2435206/sword-and-fairy-together-forever-ps4-and-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2005-PPSA07613_00-0851281021336523/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
Sword and Fairy: Together Forever Premium Edition PS4™ and PS5™,PS5 / PS4,https://psdeals.net/ua-store/game/2435204/sword-and-fairy-together-forever-premium-edition-ps4-and-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2005-PPSA07613_00-SF7PREMIUM000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,699.00₴",0
QUByte Classics: Thunderbolt Collection by PIKO,PS4,https://psdeals.net/ua-store/game/2435202/qubyte-classics-thunderbolt-collection-by-piko,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0546-CUSA33971_00-THUNDERBOLTPS4EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Arcade Archives DIG DUG,PS4,https://psdeals.net/ua-store/game/2435199/arcade-archives-dig-dug,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8908-CUSA34025_00-HAMPRDC000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,-1
The Tennis T,PS5,https://psdeals.net/ua-store/game/2434591/the-tennis-t,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-PPSA08912_00-1951272961553938/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
The Tennis T,PS4,https://psdeals.net/ua-store/game/2434589/the-tennis-t,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-CUSA35143_00-2497684561263902/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
TENGAI,PS4,https://psdeals.net/ua-store/game/2434587/tengai,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0791-CUSA32904_00-2510344061189826/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
GUNBIRD 2,PS4,https://psdeals.net/ua-store/game/2434584/gunbird-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0791-CUSA32275_00-0933426511981116/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
GUNBARICH,PS4,https://psdeals.net/ua-store/game/2434583/gunbarich,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0791-CUSA32902_00-5619236190523662/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,-1
South of the Circle,PS5 / PS4,https://psdeals.net/ua-store/game/2434581/south-of-the-circle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4361-PPSA05993_00-SOUTHOFTHECIRCLE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,-1
FROGUN DELUXE,PS5 / PS4,https://psdeals.net/ua-store/game/2434347/frogun-deluxe,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5335-PPSA08727_00-0570187856713908/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,799.00₴,0
FROGUN,PS5 / PS4,https://psdeals.net/ua-store/game/2434346/frogun,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5335-PPSA07446_00-9802890575752640/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
DRAGON BALL: THE BREAKERS Special Edition,PS4,https://psdeals.net/ua-store/game/2434250/dragon-ball-the-breakers-special-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0700-CUSA29241_00-DBTBSPEDITION000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,0
DRAGON BALL: THE BREAKERS,PS4,https://psdeals.net/ua-store/game/2434249/dragon-ball-the-breakers,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0700-CUSA29241_00-DBPROJECTFORM000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Vump Jump,PS5,https://psdeals.net/ua-store/game/2434119/vump-jump,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7666-PPSA08934_00-0144306603312434/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
Vump Jump,PS4,https://psdeals.net/ua-store/game/2434117/vump-jump,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7666-CUSA35158_00-1261048078602611/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
The Jumping Sushi: TURBO,PS5,https://psdeals.net/ua-store/game/2433883/the-jumping-sushi-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08962_00-1317329900399524/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
The Jumping Sushi: TURBO,PS4,https://psdeals.net/ua-store/game/2433880/the-jumping-sushi-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35199_00-9580083636416716/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
Welcome to Mark's Story in the World of Project: Summer Ice (Visual Novel),PS4,https://psdeals.net/ua-store/game/2433878/welcome-to-marks-story-in-the-world-of-project-summer-ice-visual-novel,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6187-CUSA35578_00-PSIMARKWELCOME00/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,15.00₴,-1
Softball (4 Player Cooperation Edition) - Breakthrough Gaming Arcade,PS4,https://psdeals.net/ua-store/game/2433876/softball-4-player-cooperation-edition-breakthrough-gaming-arcade,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6187-CUSA35441_00-2307668085537526/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,34.00₴,-1
Bowling (Story Four) (Mark Version) - Project: Summer Ice,PS4,https://psdeals.net/ua-store/game/2433875/bowling-story-four-mark-version-project-summer-ice,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6187-CUSA34467_00-PSIBOWLING01M400/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,34.00₴,-1
Rainbow Mix,PS5,https://psdeals.net/ua-store/game/2433757/rainbow-mix,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-PPSA09054_00-5338373808976504/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,0
Rainbow Mix,PS4,https://psdeals.net/ua-store/game/2433755/rainbow-mix,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7333-CUSA35322_00-5734928645570228/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,0
Exploria,PS4,https://psdeals.net/ua-store/game/2433642/exploria,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP7517-CUSA35119_00-6471647053495211/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,549.00₴,0
The Jumping Taco: TURBO,PS4,https://psdeals.net/ua-store/game/2433640/the-jumping-taco-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35209_00-8433611599452926/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
The Jumping Taco: TURBO,PS5,https://psdeals.net/ua-store/game/2433638/the-jumping-taco-turbo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08972_00-8584100438323825/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,99.00₴,-1
The Jumping Sushi,PS4,https://psdeals.net/ua-store/game/2433029/the-jumping-sushi,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-CUSA35197_00-3578643957737404/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
The Jumping Sushi,PS5,https://psdeals.net/ua-store/game/2433027/the-jumping-sushi,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6664-PPSA08960_00-1996939790544283/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,49.00₴,-1
Pizza Break Head to Head,PS5,https://psdeals.net/ua-store/game/2433025/pizza-break-head-to-head,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-PPSA09332_00-0087464264011456/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Ninja Run - Avatar Full Game Bundle,PS4,https://psdeals.net/ua-store/game/2433023/ninja-run-avatar-full-game-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-CUSA34850_00-5300193005228619/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Coffee Run,PS4,https://psdeals.net/ua-store/game/2433021/coffee-run,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4312-CUSA35156_00-7892896334552428/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
STORY OF SEASONS: Pioneers of Olive Town + Expansion Pass Set,PS4,https://psdeals.net/ua-store/game/2433012/story-of-seasons-pioneers-of-olive-town-expansion-pass-set,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4492-CUSA31951_00-GAMEEXPANSIONSET/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
STORY OF SEASONS: Pioneers of Olive Town,PS4,https://psdeals.net/ua-store/game/2433010/story-of-seasons-pioneers-of-olive-town,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4492-CUSA31951_00-ZERO000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
SD Gundam Battle Alliance Demo,PS5,https://psdeals.net/ua-store/game/2453113/sd-gundam-battle-alliance-demo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0700-PPSA05697_00-SDGUNBATTLEA00PR/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,,0
Turrican Anthology Vol. II,PS4,https://psdeals.net/ua-store/game/2433008/turrican-anthology-vol-ii,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8204-CUSA32874_00-TURRICANCONSOLE1/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
Turrican Anthology Vol. I,PS4,https://psdeals.net/ua-store/game/2433006/turrican-anthology-vol-i,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8204-CUSA32875_00-TURRICANAMIGACE1/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
The Enigma Machine,PS5,https://psdeals.net/ua-store/game/2433004/the-enigma-machine,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6718-PPSA06670_00-1256663625853868/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,0
Kids On Site - Hard Hat Edition,PS4,https://psdeals.net/ua-store/game/2433002/kids-on-site-hard-hat-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3315-CUSA33233_00-KIDSONSITEHATHAT/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,589.00₴,0
Baldur's Gate: Dark Alliance II,PS4,https://psdeals.net/ua-store/game/2432997/baldurs-gate-dark-alliance-ii,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4625-CUSA34531_00-5090593555919658/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,149.00₴",0
Baldur's Gate: Dark Alliance II,PS5,https://psdeals.net/ua-store/game/2432995/baldurs-gate-dark-alliance-ii,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4625-PPSA08527_00-7592475708333295/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,149.00₴",0
Avenging Spirit PS4 and PS5,PS5 / PS4,https://psdeals.net/ua-store/game/2432993/avenging-spirit-ps4-and-ps5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0896-PPSA08433_00-RGAVENGINGSPIRIT/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,194.00₴,0
What Remains of Edith Finch,PS5 / PS4,https://psdeals.net/ua-store/game/2432992/what-remains-of-edith-finch,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2333-PPSA06208_00-EFINCHPS5SIEE000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Goat Simulator 3 - Digital Downgrade,PS5,https://psdeals.net/ua-store/game/2432532/goat-simulator-3-digital-downgrade,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4837-PPSA04158_00-GS3DIGITALDE0000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",-1
Goat Simulator 3,PS5,https://psdeals.net/ua-store/game/2432531/goat-simulator-3,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4837-PPSA04158_00-GS3MAINGAMEPACK0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,-1
FOR HONOR - Standard Edition,PS4,https://psdeals.net/ua-store/game/2432528/for-honor-standard-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0001-CUSA05266_00-FHGAMEPS40000004/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,,0
FOR HONOR - Standard Edition,PS4,https://psdeals.net/ua-store/game/2431671/for-honor-standard-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0001-CUSA05264_00-FHGAMEPS40000002/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,,0
LootLite,PS5 / PS4,https://psdeals.net/ua-store/game/2432527/lootlite,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3111-PPSA07897_00-JANDUSOFT0000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
LOST EPIC,PS5 / PS4,https://psdeals.net/ua-store/game/2432136/lost-epic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0790-PPSA08061_00-1156340015111385/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,109.00₴",0
LOST EPIC,PS5 / PS4,https://psdeals.net/ua-store/game/2432136/lost-epic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0790-PPSA08061_00-1156340015111385/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,109.00₴",0
LOST EPIC,PS5 / PS4,https://psdeals.net/ua-store/game/2432134/lost-epic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0790-PPSA08061_00-4559761362132335/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,789.00₴,0
LOST EPIC,PS5 / PS4,https://psdeals.net/ua-store/game/2432134/lost-epic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0790-PPSA08061_00-4559761362132335/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,789.00₴,0
Transiruby,PS4,https://psdeals.net/ua-store/game/2432131/transiruby,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0881-CUSA32151_00-7008728405777667/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Puzzletronics: Digital Infinite,PS4,https://psdeals.net/ua-store/game/2432129/puzzletronics-digital-infinite,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0546-CUSA33967_00-PUZZTRONICSDIGEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,129.00₴,-1
Arcade Archives ROLLER JAMMER,PS4,https://psdeals.net/ua-store/game/2432127/arcade-archives-roller-jammer,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8908-CUSA34150_00-HAMPRDC000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,-1
